Date,User,Tweet,sentiment
2023-03-28 17:02:16+00:00,MsTigest,trust white femal believ illeg hack got devic illeg white mexican see white femal trust femal stole work use word trust femal ca desk c ms tigest,negative
2023-03-28 17:00:27+00:00,MsTigest,pm get close get close get close trust candi medicin anyon answer phone trust car either someth wrong w car hurt earli morn ca morn ms tigest,negative
2023-03-28 16:57:45+00:00,MsTigest,pm tribe trust compani boston tell truth tribe trust hershey bar someth wrong w candi trust shake anyon hand desk injur hurt ca upset ms tigest,negative
2023-03-28 16:26:00+00:00,allen15665392,thought enlighten enlighten uk psychedelicart concious usa paint psychedel au trippi visual ca hike microdos shroom franc mycolog,neutral
2023-03-28 15:10:58+00:00,MsTigest,asian femal commit fraud job stop malici commit fraud job stop hang stop stop commit fraud arrest report stop disrespect ca cal ms tigest,negative
2023-03-28 14:54:18+00:00,MsTigest,male write spanish turkish stalk illeg stop male femal abc news illeg hack stop feder warrant arrest ever harass invad boundari stalker hacker ca desk gross,negative
2023-03-28 12:10:05+00:00,MsTigest,even pick even pick phone know peopl awak everi day everi year never got paid wake report compani fraud year ca ms tigest,negative
2023-03-28 11:36:52+00:00,PurvaSomani,one consultancyfirm look ca year experi follow profil statutoryaudit internalaudit bankaudit locat mumbai interest mail resum cv pl write titl audit,neutral
2023-03-28 10:12:05+00:00,MsTigest,beep cover neglig random employe beep serious crimin nearli die build disgust peopl beep hour nasti peopl crimin sell bad room trash call polic ca ms tigest,negative
2023-03-28 10:05:14+00:00,taxavk,govern extend date link aadhar pan card march june break aadharcard aadharpanlink india ca,neutral
2023-03-28 09:41:24+00:00,canavinkumar,due date link pan aadhar extend late fee rs aadhar pan incometax india aadharcard pancard tax taxhelp ca charteredaccount taxconsult,neutral
2023-03-28 09:33:44+00:00,CAViralShah,due date link pan aadhar extend late fee rs aadhar pan incometax india aadharcard pancard tax taxhelp ca charteredaccount taxconsult,neutral
2023-03-28 09:33:25+00:00,Capratik07,pancard aadhaar link deadlin extend till june incometaxindia pancard aadhaarcard ca professionalservic bank,neutral
2023-03-28 02:12:00+00:00,MsTigest,ignor behavior lie disgust someon boston bc sat offic decad prior went secur secur clearanc lie everyday despic sit lo angel rememb everi interview everi person ca ms tigest,positive
2023-03-28 01:40:01+00:00,MsTigest,pm call ethiopian women mental mental ill f disrespect us qualif thief peopl year ago competitor slander blackmail return money felon ca ms tigest,negative
2023-03-28 01:37:56+00:00,MsTigest,pm lie job starbuck everi hotel sell bad food call normal women mental realli realli sit disgust lie job hotel starbuck play steal opportun sell bad food bad drink ca ms tigest,neutral
2023-03-28 01:23:00+00:00,MsTigest,hella shadi everi court room mexican asian gang gtfo lo angel lo angel let steal feder govern honor peopl steal opportun sexual harass ca feder chair ms tigest,neutral
2023-03-28 01:18:31+00:00,MsTigest,asian hire us downtown lo angel mexican hire us seriou give dirti look latina mexican belittl downtown lo angel lucki job rude shadi never career ca ms tigest,positive
2023-03-28 01:12:40+00:00,MsTigest,pm hire black american ethiopian asian younger mexican realli saw asian mexican la realli racist seriou la counti realli asian amp mexican want feder prison ca desk ms tigest,positive
2023-03-28 01:10:44+00:00,MsTigest,pm refus paid job decad femal realli realli life matter ask peopl la counti earn money stole hire asian mexican jealou ca desk hurt ms tigest,negative
2023-03-28 01:05:31+00:00,MsTigest,money felon money tribe bc everyon car got paid job work overtim felon laugh la counti refus money felon realiz feder prison feder prison ca cal ms tigest,positive
2023-03-28 01:02:33+00:00,MsTigest,pm doctor doctor lo angel realli hire mexican haha lie fraud embezzl illeg employe everi busi home state illeg fraud hospit clinic feloni everi day sit injur ca ms tigest,negative
2023-03-28 00:40:22+00:00,MsTigest,pm employe lie beep salari ignor tenant ethiopian woman salari lie detector poison beep like stupid la around real truth teller ca ms tigest,negative
2023-03-28 00:33:13+00:00,MsTigest,ms tigest vs felon act sheriff inglewood courthous racist illeg fraudul threaten feder govern make public mexican femal harass threaten ethiopian woman ca ms tigest,neutral
2023-03-28 00:29:35+00:00,MsTigest,pm ms tigest vs philip abus male zimbabw take abus behavior back neighborhood steal father take dirti develop properti illeg worker mexico need vacat premis ca,positive
2023-03-28 00:27:03+00:00,MsTigest,ms tigest vs dan richardson stalker slander babi killer racist male britain stalker babi killer hack stalker white male slander educ woman stalker gross desk ca california feder fed ms tigest,neutral
2023-03-28 00:24:37+00:00,MsTigest,sandra heib stalker stalker extort blackmail white mexican femal stalk everywher stalker stalk fed dirti peopl stalk fed disclos behavior stay away dirti peopl dirti ms tigest vs sandra heib stalker ca cal,neutral
2023-03-28 00:22:56+00:00,MsTigest,pm shakira stalker felon murder slander potenti burglar stalker black american stalk ethiopian woman stalker felon stalker felon jealou black american stalk ethiopian woman stay away jealou ca ms tigest,neutral
2023-03-28 00:21:13+00:00,MsTigest,pm random stalker burglar stalker thiev philip felon abus male stalk lo angel california philip felon stalker jame thoma stalker stalker thief abus murder babi killer shakira stalker ca ms tigest,positive
2023-03-28 00:19:14+00:00,MsTigest,philip felon stalker philip felon burglar philip felon stalker burglar jame thoma felon stalker jame thoma felon stalker murder dan richardson felon dan richardson felon stalker stalker crimin stalker ca desk ms tigest,positive
2023-03-27 23:13:45+00:00,BicesterBrit,mass shoot today state experienc death mass shoot sinc januari mani appear numer time tn ar pa il la md sc wi oh al tx ny wa fl ca ga ms az nc nj ut va,negative
2023-03-27 23:11:43+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat petaluma ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-27 23:03:19+00:00,MsTigest,pm believ mani liar find hard believ money call state membership know fact money disappoint everi parti call money desk ca lie ms tigest,negative
2023-03-27 22:54:14+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat sanbernadina ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-27 22:17:05+00:00,MsTigest,pm feel use ali feel use ali never gave key feel use oversaw build never got paid oversaw build sinc novemb never got paid feel use afternoon use desk chair hurt upset trap losangel ca ms tigest,negative
2023-03-27 19:15:56+00:00,CANews_Watch,break runaway train carri car go mph kelso ca runaway train crew onboard still runaway train hazmat crew en rout numer car derail carri iron ore activ fire injuri report,positive
2023-03-27 18:44:54+00:00,MsTigest,attack male like disgust disrespect work hour disgust threaten time trust anyon certifi stalk circumv ca chair earli morn calif la ms tigest,negative
2023-03-27 18:42:33+00:00,MsTigest,constant interrupt incess comment disgust way shape form would get person car pandem far know stalk stalker want sick see neg ca chair ms tigest,negative
2023-03-27 18:36:50+00:00,MsTigest,drive expect ride along parti speed nearli got kill made aw impress want leav trust car anyon sit tri find tribe smart ca la ms tigest,positive
2023-03-27 18:32:07+00:00,MsTigest,offer zucchini look good trust get injur hurt see doctor use belittl neglect duti feder feel respect struggl ca cal ms tigest,negative
2023-03-27 18:25:40+00:00,MsTigest,call peopl one doctor work w us feel betray us exclud allow circumv servic job everyth evil everyon earn money observ ca ms tigest,negative
2023-03-27 18:19:06+00:00,MsTigest,monday march th believ mani doctor refus let visit believ mani femal hire femal latina mexican hard see doctor feel discrimin lo angel circumvent ca,negative
2023-03-27 16:18:30+00:00,Softie_ca,best teacher ca final fr icai ca caexam final,positive
2023-03-27 14:31:56+00:00,mmorgan24,fight good fight one greatest rock song histori fightm triumph ca rocknrol sxm,positive
2023-03-27 14:20:25+00:00,Bala_07_,like question ca paper difficult compulsori avoid import ca,neutral
2023-03-27 13:47:39+00:00,digyoursoul,need ca face crisi homeless grow unhous neighbor unfairli target w protect law ab new bill propos chang make illeg discrimin base hous statu,neutral
2023-03-27 13:10:54+00:00,BeerAmbKE,ca block call commun shutdown,neutral
2023-03-27 10:30:02+00:00,MsTigest,call anoth state hit everyon els stay away lot build ever harass got licens plate camera everywher camera everywher take trash ever harass jealou femal random ca,positive
2023-03-27 10:24:50+00:00,MsTigest,come back threaten done know lot peopl know lot peopl ever harass white femal male know think gangster territori know lot peopl ever harass ca,negative
2023-03-27 10:23:21+00:00,MsTigest,ever come back pull get south central ever attack stay away south central stay away properti build south central ever harass stay away ca la,negative
2023-03-27 10:18:00+00:00,MsTigest,tribe white femal male name dan richardson white peopl last night black male w black bmw tri break back call shoot nearbi let crook felon jealou ca bed,negative
2023-03-27 10:13:59+00:00,MsTigest,tri break stay away take black bmw whatev ever come back stay away stay away felon random feder territori feder territori ever harass thief injur attack ca la ms tigest,negative
2023-03-27 10:11:43+00:00,MsTigest,know lot peopl compton ti south central take garbag back locat shoot build take trash stay away come back call lo angel lo angel stay away stay away ca cal,negative
2023-03-27 10:03:11+00:00,MsTigest,threaten last night get everyon back lo angel ever harass dan richardson jame thoma shakira felon otherwis get everyon back la bring vaccin get everyon back murder ca bed la,positive
2023-03-27 07:35:10+00:00,Chartered_hub,sometim give import win best ca aspir nevergiveup,positive
2023-03-27 07:31:03+00:00,sagee_red,icc chang rate indor pitch use border gavaskar trophi poor averag icc bcci ca bgt,positive
2023-03-27 04:47:26+00:00,CAVikasAgarwal2,cag point intern auditor appoint ca firm without e tender process firm select fail technic financi paramet e tender invit transpar ensur,negative
2023-03-27 02:56:07+00:00,ohmychouree,anyon purchas flight top flight fare legitim site scam need opinion thought travel topflightfar flighthelp cheapflight delta domestictravel help travelbug ca,positive
2023-03-27 02:20:36+00:00,MsTigest,pm hard answer phone lo angel california lie stole money hook type date type watch random get hire decad money stole ca ms tigest,negative
2023-03-27 02:14:54+00:00,MsTigest,pm see liar lo angel see liar lo angel call locat answer see liar sunday march th year call time wit marriag kid car hous random ca ms tigest,neutral
2023-03-26 23:42:39+00:00,MsTigest,pm landlord properti manag compani owner need honest lie tenant anyon need honest especi move beep illeg chemic illeg harm tenant parti ca chair ms tigest,negative
2023-03-26 23:40:26+00:00,MsTigest,landlord owner tell truth crimin pleas stop play game mess w peopl live obviou someth wrong w build lot build need honest tenant parti move ca ms tigest,negative
2023-03-26 20:42:08+00:00,MsTigest,pm tribe trust white male claim pastor local church la hung trust barilla pasta packag state illinoi trust ms tigest vs barilla chair ca sunday afternoon cali la ms tigest,neutral
2023-03-26 19:37:19+00:00,me_nitish_kmr,someth reason educ ca caexam cafound caintermedi caarticleship caaspir,negative
2023-03-26 19:32:43+00:00,MsTigest,pm answer phone church black american hear arrog job made assumpt refus job took advantag peopl help belittl grown woman ca ms tigest,negative
2023-03-26 18:19:43+00:00,MICHAELWAR50195,homeless ca olymp losangel amp lamayor plan remov encamp sidewalk freeway amp bridg show world us turn danger drug infest slum,negative
2023-03-26 16:53:53+00:00,MsTigest,food suspici peopl suspici find hard believ money food water suspici peopl answer phone know anyth find hard believ lo angel big citi ca ms tigest,negative
2023-03-26 14:10:12+00:00,MsTigest,would pass room build ask wrong male gang lie build build mine oversaw build instead pay gang like bulli evil ca ms tigest,neutral
2023-03-26 13:15:56+00:00,flog_sAY,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-26 10:56:43+00:00,MsTigest,rude thought saturday sunday new hampshir massachusett rude sleep work lo angel listen sleep even work properli right ca ms tigest,negative
2023-03-26 06:03:53+00:00,MsTigest,care women children use illeg chemic poison hard time sleep instead honest use hurt womb disgust sick selfish respect womb womanhood ca chair,negative
2023-03-26 06:02:03+00:00,MsTigest,evil use illeg chemic illeg poison use apart build never gave copi key injur dishonest hate disgust dishonest use circumv ca injur,negative
2023-03-26 00:44:02+00:00,MsTigest,rude interrupt someon believ mani time interrupt attempt get work done upset get ahold peopl thing consist interrupt upset desk deal desk ca ms tigest,negative
2023-03-25 20:31:16+00:00,MsTigest,parti threaten disclos publicli feder parti lie doctor offic document feder paperwork parti commit feloni phone person document right away insult ca ms tigest,negative
2023-03-25 20:23:35+00:00,MsTigest,ms tigest vs ralph male younger threaten w taser latino mexican harass threaten w taser su compani ralph threat illeg harass ms tigest vs best buy su male mexican harass ca,negative
2023-03-25 20:05:26+00:00,MsTigest,hack stop su femal male slander locat lo angel right exclud servic attack leg injuri slander ms tigest vs la counti employe unprofession disgust racist ca,positive
2023-03-25 19:06:45+00:00,Courtesy1,beer weather ca,negative
2023-03-25 18:00:49+00:00,_mcthompson,sure interest time household two attorney special differ aspect ca waterlaw,negative
2023-03-25 15:05:55+00:00,zealkarwa,benefit renew icai membership icai wirc ca charteredaccount,neutral
2023-03-25 11:55:41+00:00,DueDeckOfficial,compli gst tricki task complianc profession import point miss commun client account duedeck taskmanag complianc complianceprofession ca taxconsult,negative
2023-03-25 07:50:29+00:00,MsTigest,ms tigest vs citi santa monica owe money disappoint employe owe money apolog ms tigest vs citi beverli hill owe apolog well owe us money disappoint ca chair ms tigest,negative
2023-03-25 06:43:52+00:00,MsTigest,pm victim rape victim rape violenc stalk issu fud decad wake nightmar think lapd smpd great job go use link help peopl awar ca ms tigest,negative
2023-03-25 06:34:56+00:00,kushal_somgade,one worst phase life ca student complet articleship stuck attempt ca final cafin ca icai,negative
2023-03-25 02:45:55+00:00,jjokerst,live california chanc get today gorgeou day perfect weather post rain fresh ca,negative
2023-03-24 22:44:02+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat santaclara ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:40:32+00:00,ImYerani,buffooneri governor say drought ca clown histor rain fall state across entir state bunch lie drought ca,neutral
2023-03-24 22:39:43+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat milpita ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:38:09+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat kerncounti ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:35:17+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat santaclara ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:32:33+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat losangel ca employe laidoff effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:30:24+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat mountainview ca employe laidoff thru share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:26:28+00:00,BeWarned_Layoff,layoffalert tree island wire announc upcom layoff locat cucamonga ca employe laidoff start effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,neutral
2023-03-24 22:24:34+00:00,BeWarned_Layoff,layoffalert announc upcom layoff multipl locat ca employe laidoff start share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:21:06+00:00,BeWarned_Layoff,layoffalert gordon lab announc upcom layoff locat losangel ca employe laidoff start effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 22:06:38+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat sanmateo ca employe laidoff start effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-24 21:00:23+00:00,vita_kobiela,russian interior ministri propos reduc tax migrant speak russian follow simplifi citizenship procedur mani immigr amp plan establish pre migrat centr ca countri russia face paradox,negative
2023-03-24 20:52:36+00:00,CANews_Watch,break eastsid high school lancast someon call report possibl gunshot victim unconfirm lancast ca,negative
2023-03-24 19:58:28+00:00,chhabrachiku,question charteredaccount prepar upcom file season would love get idea implement practis itr incometax ca,positive
2023-03-24 18:48:47+00:00,TheSpursLad_,save tax incom tax alreadi debit salari incometax ca,neutral
2023-03-24 18:18:35+00:00,LATaxpayers,cubic meter rainwat dump ocean day ca bureaucrat continu impos drought relat order addit push windmil repar ignor ca water storag issu,neutral
2023-03-24 17:17:47+00:00,_auntylex_,even degre still cold ca sd,negative
2023-03-24 16:43:35+00:00,practice_guru,ca belong ind civilis ca chartetedaccount cafirm castud caexam whatsapp,neutral
2023-03-24 15:53:26+00:00,ABY756,ca pretend work pc side desk meet realiti prepar googl answer question commonplac incometax,positive
2023-03-24 15:40:29+00:00,FleurDeLeeArt,hello love neisvoid amp disabl friend would lead contact disabl person experienc homeless san diego area unabl find access shelter overwhelm thank advanc xo sandiego ca homeless,positive
2023-03-24 14:19:32+00:00,AbdulKim01,kenya court deciss stop ca censor tv station broadcast azimio demonstr live one mani advantag strong institut great mileston brother must say,negative
2023-03-24 13:38:23+00:00,CaPRINetwork,fantast select poster present ca pri well done present,positive
2023-03-24 13:14:13+00:00,MICHAELWAR50195,hey ca water infrastructur million peopl pipe amp canal north south reservoir desalin plant farmer need water food,negative
2023-03-24 11:53:56+00:00,MsTigest,see random bulli peopl live look italian white use spray hurt peopl eye kill women believ san francisco number hotel illeg stole work stole work indian scam ca bed,negative
2023-03-23 23:03:26+00:00,Mstallionmaker,swear bunch idiot driver la ca la losangel driver dumb,negative
2023-03-23 22:52:00+00:00,jmuhj1,joshua tree california fish remov absolut conserv list uniqu deserv protect area need develop mojav mojavedesert joshuatre ca,neutral
2023-03-23 22:42:27+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat losangel ca employe laidoff start effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-23 22:41:41+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat sanbernadino ca employe laidoff start effect share support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-23 22:28:31+00:00,BeWarned_Layoff,layoffalert ryder announc upcom layoff locat fontana ca employe let go share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-23 18:35:49+00:00,Ishansariaya,account ko sirf dr cr boln walo ko sirf ind amp ind padhao icai ca financialreport,neutral
2023-03-23 18:01:34+00:00,ca_rcasm,govt extend deadlin link aadhaar voter id notif regard extens last date elector intim aadhaar number govt extend deadlin link aadhaar voter id march ca icai crackca caexam icaiexam caexam,neutral
2023-03-23 16:28:17+00:00,TejasPa46944565,mani thing learn ca journey one import thing learnt one anxiou impati go process ca aspir patienc process,negative
2023-03-23 14:49:21+00:00,FactsOvrFeelngs,great question ca tiktok ceo shouchew tiktok possibl protect american data ccp chines law liter give beij right data shouchew say seen evid chines govt access data absurd,neutral
2023-03-23 13:37:21+00:00,kireitasune,hey im look moot cyber acc priorit real account pleas moot mutual cyberaccount ca,negative
2023-03-23 12:46:43+00:00,PurvaSomani,one consultancyfirm look ca year experi follow profil statutoryaudit internalaudit bankaudit locat mumbai interest mail resum cv pl write titl audit icai,neutral
2023-03-23 09:51:17+00:00,MsTigest,cb keep steal word pleas stop stop stalk steal word keep hire white femal everyth repres lo angel america steal peopl steal word stop stop stalk illeg ca stalker,negative
2023-03-23 08:03:07+00:00,Saataxationpali,icai mandat ca file know member kym icai ca,neutral
2023-03-23 07:23:15+00:00,PurvaSomani,one consultancyfirm look ca year experi account mi locat bangalor interest mail cv cv pl write titl bangalor,neutral
2023-03-23 06:38:43+00:00,Ca_student17,pl reopenexamformwindow help us student reopen exam form window pleas pleas help us icai ca,positive
2023-03-23 04:21:44+00:00,miriwood,use hate must love blow nazimedicin men last week friend close friend found face pulseless resuscit x diedsuddenli yr old friend thrill uterin tube ovari remov mucinouscystadenoma ca,negative
2023-03-22 23:29:02+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat santaanna ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:27:02+00:00,BeWarned_Layoff,layoffalert jc ford announc upcom layoff locat lahabra ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:25:10+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat sf siliconvalley ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:21:28+00:00,BeWarned_Layoff,layoffalert aka neotrac announc upcom layoff locat pleasanton ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:18:46+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat redland ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:15:28+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat montebello ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:13:58+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat gardena ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn layoff layoff,negative
2023-03-22 23:09:34+00:00,BeWarned_Layoff,layoffalert tree island wire announc upcom layoff locat cucamonga ca employe let go start share news support affect worker employ warnact jobsupport layoff bewarn warn,neutral
2023-03-22 23:02:32+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat oakland sandiego ca employe let go start stay inform amp share news support affect worker employ warnact jobsupport layoff bewarn,negative
2023-03-22 22:57:43+00:00,BeWarned_Layoff,layoffalert announc upcom layoff locat goleta ca employe let go start stay inform amp share news support affect worker employ warnact jobsupport layoff bewarn,negative
2023-03-22 20:44:30+00:00,MsTigest,shadi black older drive alley weak steal women stalk everyday everywher feel sorri drug think cool disgust rob disgust older black male disgust rob ca,positive
2023-03-22 20:44:18+00:00,publicadvocates,time casen ed subcommitte hear equiti amp account ask black student mani commun demand target support black student use district across ca realiz promis lcff recommend,neutral
2023-03-22 17:58:21+00:00,ian_Ms0,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-22 17:42:52+00:00,QuakeFactor,attent ca resid amp busi owner amp california board forestri amp fire protect want input help develop new foot defensiblespac zone complet quick minut survey input ensur new standard reflect need,positive
2023-03-22 17:34:07+00:00,PurvaSomani,look ca cainter bcom mcom year experi follow profil audit indirecttax account mi directtax amp locat mumbai interest mail resum cv pl write titl mumbai,neutral
2023-03-22 15:03:43+00:00,TejasPa46944565,matter long journey seem keep walk aspiringca consist ca caaspir,negative
2023-03-22 14:47:31+00:00,phoenix_rj4,fail understand everi cs ca cma student qualifi turn youtub becom third career option employ amp practic charteredaccount cmaexam cmaexam manifest,negative
2023-03-22 12:37:30+00:00,MsTigest,two gay biden hack stole word memoir david muir hilari clinton asian femal biden two gay stole word stole word e peopl took word biden hack stole word pleas stop stop ca bed ms tigest,negative
2023-03-22 08:23:58+00:00,HARSHII_B,everyon talk struggl upsc aspir engin iit aspir even seri made one talk struggl cs ca cma aspir suffer lot prepar also feel pressur stress cs ca cma,neutral
2023-03-22 07:25:44+00:00,NamanChoradia,rel kya padh rhe ho ca padh rha hu aunti rel issiliy itn patl ho gye bhailog would repli comment krke batado yaar ca castud castudentdiari,neutral
2023-03-22 07:04:46+00:00,MsTigest,see random male new york philadelphia illeg stalk illeg hack see peopl struggl see peopl sick see evil white male harass never paid us dime never arrest nasti ca ms tigest,negative
2023-03-22 07:00:53+00:00,MsTigest,see male rapist stalk give finger see racist white male stalk twitter racist rapist give finger dirti unclean stalk illeg cyber stalk white male ca cal ms tigest,neutral
2023-03-22 06:55:08+00:00,MsTigest,see attack innoc women use illeg medicin harass peopl instead hire year ago hack blackmail w prostitut whore random blackmail us never hire paid slander person ca cal ms tigest,negative
2023-03-22 06:51:07+00:00,MsTigest,pm see deceit see hide guilti never gave dime steal word group peopl lo angel stole ident word see group male femal stole ethiopian ca ms tigest,negative
2023-03-22 06:47:18+00:00,MsTigest,pm medit older white male attack ethiopian women see wore white jacket see biden use doctor someth w medicin see male white femal assault ethiopian woman top area ca ms tigest,neutral
2023-03-22 06:29:24+00:00,MsTigest,see male never paid slept w asian femal gave work sleep around cb studio illeg hack sleep around w stab back asian femal stab nasti thief ca bed ms tigest,negative
2023-03-22 05:57:25+00:00,MsTigest,sold america gave asian award pelosi gave salari money asian nasti assist ignor centuri citi newsom hire asian gave salari backstab trashi femal dirti dirti male ca ms tigest,neutral
2023-03-22 05:49:12+00:00,MsTigest,pm liar liar cspan hack gave vera award artist watch asian steal award career decad lie award lie liar hurt vera asian stole asian stole award hack ca ms tigest,neutral
2023-03-22 05:46:34+00:00,MsTigest,award steal artist year travel world stole peopl color cheat award lie feder lie injur rain liar hurt ca ms tigest,neutral
2023-03-22 05:33:18+00:00,MsTigest,letter letter uncoop letter get copi tell person live hous letter gang need copi letter bed ca cal ms tigest,positive
2023-03-22 05:16:55+00:00,MsTigest,pm never got dime receiv dime dad stalk injur one person visit got job right parti gave opportun white femal stole work hard harder asian white male steal ca ms tigest,positive
2023-03-22 05:14:31+00:00,MsTigest,pm injur femal bother distract talk asian femal two talk asian femal parti w boston ignor date never gave money asian cheat ca ms tigest,negative
2023-03-22 05:12:12+00:00,MsTigest,see talk asian injur watch two male talk asian even help talk asian even help boston parti w asian never help ca ms tigest,negative
2023-03-22 05:04:04+00:00,taxavk,jobalert requir articl assist ca firm base ghaziabad learn area account taxat audit gst etc interest candid kindli mail cv taxavk hire charteredaccount ca gst,neutral
2023-03-22 04:43:50+00:00,hsb_me,make great wine sold tesco downstair still buy barefoot ca obvious know,negative
2023-03-22 04:41:40+00:00,extravascular_Z,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
2023-03-22 04:14:32+00:00,MsTigest,liquor store la quiet neighborhood pm slow neighborhood trust anyon drink anyth laugh behind back trust la ca vlog theliquorstor vlog even,negative
2023-03-22 04:01:37+00:00,MsTigest,idk get orang juic water suspici drink suspici liquor store stay go vlog vlog tire bed suspici night liquorstor injur disabl even ca la losangel lalif solo,neutral
2023-03-22 02:49:00+00:00,MsTigest,see laugh sleep w laugh persian white laugh laugh kill lot peopl residenti zone area ga oil unsaf high risk exposur selfish persian muslim ca injur,neutral
2023-03-21 22:06:04+00:00,CpixRon,new list visalia ca,neutral
2023-03-21 20:18:49+00:00,afb_intl,look buy mid size ca firm annual revenu rs cr delhi mumbai mid size firm lead introduct welcom pleas share reach send person messag comment reach share mumbai ca delhi comment,neutral
2023-03-21 18:50:59+00:00,farmwater,truli want provid fact base report perhap insist writer like homework cawat virtual import exceed export ca state far offer water cut coriv,neutral
2023-03-21 18:18:33+00:00,neworldcreator,new world creat new opportun everi new canadian support new world startup seek support canadian turn new idea compani power canada economi canada canadian canadaandusa canadastartup ca,positive
2023-03-21 16:57:17+00:00,OfficialMining,exist home sale surg season adjust annual rate million unit rememb everi illeg migrant illeg alien come across bordercrisi nm az ca tx need home long border wide open hous go,negative
2023-03-21 16:46:00+00:00,xcops_ttf,rememb convict drivingwithoutinsur stay drive record life protect stay insur avoid higher fine seriou consequ road insuranceontario drivesaf ontario noinsur trafficoff drivingviol ca,negative
2023-03-21 16:42:20+00:00,QuakeFactor,join cal fire celebr internationaldayofforest ca divers forest clean air breath provid clean water wildlif habitat amp solac tree store carbon amp cal fire work ensur forest remain healthi resili amp sustain futur gener,positive
2023-03-21 15:55:44+00:00,MsTigest,disgust mexican walk hous touch properti like trash walk hous burglar dirti thiev put belong sidewalk culver citi polic mock thiev felon printer work felon ca la,negative
2023-03-21 14:17:53+00:00,RachelEReilly,good place get discount knott berri farm ticket thought jr ticket guess anymor knottsberryfarm ca amusementpark,negative
2023-03-21 12:06:32+00:00,MsTigest,see stalk us get tv bald stalk gun sick random ethiopian got tv coverag steal opportun stay away stalker got fbi clearanc stay away stalker need money ca,negative
2023-03-21 11:14:33+00:00,MedCardForum,legal medic marijuana associ noteworthi reduct opioid relat issu cannabiscommun ca,positive
2023-03-21 10:35:52+00:00,MsTigest,random white peopl stalk ethiopian woman new york stalker random white femal stalker kathi stalker felon tell peopl vaccin forc peopl stalker stalker nasti person sit pain ca,negative
2023-03-21 05:38:09+00:00,PrathiH,friend mani problem person life friend choos chart account career ye friend ca person life thought problem ca life,positive
2023-03-21 02:34:10+00:00,whorohitkapoor,announc revis resourc ca final may fr sfm imp q list cover imp concept must qs expect least mark similar qs cafin icai caexam caexam icaiexam castud castud ca,neutral
2023-03-21 01:48:08+00:00,gyroplane_7leav,invit ca firm practis ca partner us mission elimin complex associ accountin,neutral
